Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2024-06-11,602.55810546875,67332.03125,3498.33056640625,0.480320006608963,628.2633666992188,69549.4140625,3669.890869140625,0.49664801359176636,597.0418701171875,66123.6015625,3434.7490234375,0.4726479947566986,624.3967895507812,69508.078125,3666.35888671875,0.49662700295448303,2604834485,37116136345,19184721538,1517249424
2024-06-12,619.19482421875,68241.1875,3559.61767578125,0.49154001474380493,634.6758422851562,69977.890625,3652.4921875,0.4975320100784302,592.2932739257812,66902.453125,3463.784912109375,0.47513899207115173,602.6026000976562,67321.375,3497.89697265625,0.48030298948287964,2221546160,34497940694,17142905351,1255729794
2024-06-13,599.5150756835938,66756.3984375,3469.28125,0.4770050048828125,619.298583984375,68365.78125,3559.725341796875,0.4915579855442047,596.3087768554688,66304.5625,3431.33349609375,0.47632598876953125,619.2251586914062,68243.1015625,3559.725341796875,0.4915579855442047,1879189691,28955204146,14472382154,1048059804
2024-06-14,603.1805419921875,66011.09375,3480.27197265625,0.47427499294281006,611.6287231445312,67294.6484375,3528.602294921875,0.48075199127197266,590.496337890625,65056.89453125,3366.223876953125,0.46468499302864075,599.4786987304688,66747.5703125,3467.969970703125,0.47697898745536804,1848914113,27403884779,15793876596,1220484176
2024-06-15,607.8029174804688,66191.0,3565.549560546875,0.49069100618362427,609.0504760742188,66402.1875,3589.887451171875,0.5038589835166931,601.5859375,65871.7734375,3473.45263671875,0.47422701120376587,603.1141967773438,66006.7421875,3479.78564453125,0.47427400946617126,1471028668,14121265576,12733651076,770448137
2024-06-16,610.0540161132812,66639.046875,3620.5634765625,0.4888319969177246,611.197509765625,66894.84375,3648.093017578125,0.4986270070075989,601.4769287109375,66018.25,3541.534423828125,0.4880619943141937,607.8084716796875,66189.359375,3566.761962890625,0.4906949996948242,1428836675,13281140541,9878388158,692035447
2024-06-17,604.4673461914062,66490.296875,3511.37890625,0.5051599740982056,611.9440307617188,67188.3203125,3634.285400390625,0.5191419720649719,592.4261474609375,65094.96484375,3468.14892578125,0.48466798663139343,610.0736694335938,66636.515625,3622.383544921875,0.48881399631500244,1797626078,30006354476,17838856988,2028523218
2024-06-18,588.7020874023438,65140.74609375,3483.681396484375,0.49094799160957336,604.65283203125,66556.703125,3514.17724609375,0.5078030228614807,575.76171875,64066.95703125,3371.59033203125,0.4772830009460449,604.3328857421875,66490.9765625,3510.565185546875,0.5050489902496338,2265505402,39481285950,21022514455,2024283447
2024-06-19,598.771728515625,64960.296875,3559.347412109375,0.49324101209640503,605.731689453125,65695.3515625,3583.320068359375,0.4991689920425415,587.01416015625,64693.30078125,3466.48095703125,0.48799100518226624,588.584716796875,65146.66015625,3482.350830078125,0.4909459948539734,1788904109,21103423504,15275373778,1001252678
2024-06-20,587.107177734375,64828.65625,3511.0869140625,0.4887160062789917,607.4007568359375,66438.9609375,3623.886474609375,0.501285970211029,584.7599487304688,64547.84765625,3485.4599609375,0.4887160062789917,598.771728515625,64960.296875,3559.347412109375,0.49324101209640503,1817442036,25641109124,16115123753,1106889108
2024-06-21,585.9119262695312,64096.19921875,3516.07568359375,0.4889560043811798,588.7054443359375,65007.546875,3542.957275390625,0.49488401412963867,578.015869140625,63378.89453125,3447.935546875,0.4800280034542084,587.1126098632812,64837.98828125,3511.268310546875,0.48871201276779175,1672110625,26188171739,15933353456,1131886818
2024-06-22,590.7633666992188,64252.578125,3494.8134765625,0.4866209924221039,590.9393310546875,64475.46875,3519.49755859375,0.48934200406074524,581.1376342773438,63929.7578125,3477.169921875,0.4842419922351837,585.9009399414062,64113.86328125,3516.55126953125,0.48894599080085754,1387634576,9858198793,7423703673,455648980
2024-06-23,577.2108764648438,63180.796875,3418.61181640625,0.4794889986515045,592.7726440429688,64491.703125,3519.324951171875,0.4888480007648468,576.0581665039062,63180.796875,3408.5830078125,0.47810399532318115,590.6715698242188,64248.96484375,3494.953857421875,0.48659399151802063,1444372224,11170471802,9418141333,500633866
2024-06-24,567.578125,60277.4140625,3350.25634765625,0.47414299845695496,581.2367553710938,63292.52734375,3430.698974609375,0.4812979996204376,552.9365234375,58601.69921875,3244.241455078125,0.46359699964523315,577.222900390625,63173.3515625,3418.783203125,0.4794990122318268,2033721646,43152133651,23137744903,1322556294
2024-06-25,578.1034545898438,61804.640625,3395.029052734375,0.4756850004196167,579.1007690429688,62258.26171875,3422.21337890625,0.4795460104942322,566.8991088867188,60239.75,3335.556884765625,0.473037987947464,567.653076171875,60266.28125,3350.5556640625,0.4741150140762329,1581413208,29201215431,13235546063,856021183
2024-06-26,572.4017944335938,60811.27734375,3369.477294921875,0.46959999203681946,584.1988525390625,62434.13671875,3421.509521484375,0.47781699895858765,567.8788452148438,60695.1875,3328.390625,0.4662100076675415,578.1137084960938,61789.67578125,3394.373291015625,0.4756909906864166,1537826836,22506003064,11694054195,886063357
2024-06-27,580.7982788085938,61604.80078125,3444.800537109375,0.47465500235557556,583.7315063476562,62293.86328125,3470.923095703125,0.4764530062675476,566.4297485351562,60585.33203125,3362.2646484375,0.46569201350212097,572.3585205078125,60811.2265625,3368.88623046875,0.4695670008659363,1659378248,21231745045,11771834016,840598295
2024-06-28,566.4644775390625,60320.13671875,3373.635986328125,0.4708850085735321,584.3499755859375,62126.09765625,3482.95751953125,0.4801720082759857,565.00537109375,59985.40234375,3363.4375,0.47026699781417847,580.865966796875,61612.8046875,3445.498779296875,0.47464999556541443,1618598501,24952866877,12861158844,937124567
2024-06-29,569.127685546875,60887.37890625,3372.9677734375,0.471994012594223,572.9425659179688,61097.62109375,3401.730224609375,0.4761430025100708,566.06591796875,60300.96484375,3369.552734375,0.4709149897098541,566.4916381835938,60319.875,3373.68994140625,0.4709770083427429,1375085097,12652903396,6584792001,402714114
2024-06-30,581.7711181640625,62678.29296875,3432.88916015625,0.4754830002784729,584.0786743164062,62892.828125,3453.21142578125,0.47732600569725037,567.7850341796875,60632.94921875,3352.284423828125,0.46999698877334595,569.1678466796875,60888.4453125,3373.07568359375,0.4719789922237396,1564676508,17333226409,8396416013,465426276
2024-07-01,576.6869506835938,62851.98046875,3440.341552734375,0.4766409993171692,587.2811889648438,63777.2265625,3513.310791015625,0.4828220009803772,576.136474609375,62495.51171875,3425.3232421875,0.47507399320602417,581.674560546875,62673.60546875,3432.607421875,0.47547200322151184,1613874196,25468379421,12281551839,813551774
2024-07-02,578.9810791015625,62029.015625,3416.354736328125,0.48451998829841614,581.0347290039062,63203.359375,3459.761474609375,0.48772498965263367,573.8269653320312,61752.74609375,3399.026123046875,0.47591298818588257,576.6046752929688,62844.41015625,3439.38134765625,0.476624995470047,1528045271,20151616992,9421757718,844534843
2024-07-03,556.5777587890625,60173.921875,3292.916748046875,0.4667600095272064,579.9353637695312,62187.703125,3426.332275390625,0.4860219955444336,550.4166870117188,59419.38671875,3254.521240234375,0.4625900089740753,579.0103759765625,62034.33203125,3416.2548828125,0.48453500866889954,1736158280,29756701685,16121324440,1275422799
2024-07-04,513.9945068359375,56977.703125,3054.52197265625,0.43357399106025696,556.8927612304688,60399.67578125,3309.20361328125,0.4690040051937103,512.42236328125,56777.8046875,3054.52197265625,0.4329249858856201,556.4862060546875,60147.13671875,3291.81787109375,0.4667370021343231,2056945763,41149609230,20252514386,1521233429
2024-07-05,497.9958190917969,56662.375,2981.5986328125,0.42549198865890503,515.2207641601562,57497.15234375,3106.152587890625,0.4334479868412018,456.92340087890625,53717.375,2826.014404296875,0.3911390006542206,513.614501953125,57022.80859375,3057.833251953125,0.4334479868412018,2865780557,55417544033,31131942647,2152542241
2024-07-06,527.6743774414062,58303.5390625,3069.3779296875,0.44905298948287964,530.4472045898438,58472.546875,3080.107421875,0.4494819939136505,496.6573181152344,56038.9609375,2957.395751953125,0.42418599128723145,497.96551513671875,56659.07421875,2981.988037109375,0.4254849851131439,1604647597,20610320577,11586293705,723560145
2024-07-07,490.6131286621094,55849.109375,2929.38720703125,0.4198229908943176,527.4404907226562,58371.12109375,3072.814453125,0.4490480124950409,488.9649353027344,55793.32421875,2923.959228515625,0.4188230037689209,527.4404907226562,58239.4296875,3067.405029296875,0.4490480124950409,1660301909,20553359505,10857947538,758268409
2024-07-08,510.6142578125,56705.09765625,3018.73193359375,0.4314799904823303,523.1556396484375,58131.3359375,3090.66455078125,0.44206199049949646,472.1614074707031,54321.01953125,2826.481689453125,0.40467000007629395,490.7127990722656,55849.57421875,2929.861572265625,0.4198029935359955,2305009896,39766159899,22627377457,1537507458
2024-07-09,516.568115234375,58009.2265625,3064.032958984375,0.435916006565094,520.6463012695312,58239.1953125,3105.800537109375,0.43742600083351135,507.2747802734375,56316.875,3005.522216796875,0.427949994802475,510.5447692871094,56704.59765625,3018.80322265625,0.43143001198768616,1586240513,27849512607,15269945822,986003310
2024-07-10,524.5165405273438,57742.49609375,3102.21875,0.4390380084514618,529.192138671875,59359.43359375,3148.407470703125,0.44240400195121765,511.8351745605469,57178.4140625,3026.6083984375,0.43174999952316284,516.6347045898438,58033.8828125,3066.13720703125,0.4358479976654053,1592646761,26175260526,14578679176,967522144
2024-07-11,525.1380615234375,57344.9140625,3100.330810546875,0.4490410089492798,540.0792236328125,59299.43359375,3208.9384765625,0.45281898975372314,521.0379638671875,57120.37890625,3057.21923828125,0.43711501359939575,524.5767211914062,57729.890625,3101.335205078125,0.4390510022640228,1685684515,28707803842,15230095766,1102016670
2024-07-12,533.75732421875,57899.46484375,3134.15869140625,0.4747300148010254,537.316162109375,58532.5546875,3154.6015625,0.47741299867630005,517.9932861328125,56590.17578125,3048.508056640625,0.4452190101146698,525.1171264648438,57341.1953125,3099.989990234375,0.44903698563575745,1600204226,25604805221,12751638331,1596389224
2024-07-13,532.3488159179688,59231.953125,3177.19873046875,0.526328980922699,539.1996459960938,59787.078125,3199.989501953125,0.5635790228843689,527.7648315429688,57796.44140625,3115.080322265625,0.47440099716186523,533.7614135742188,57908.73828125,3134.550537109375,0.4747200012207031,1436156860,17080061806,8565105946,2857057880
2024-07-14,544.8187255859375,60787.79296875,3244.0791015625,0.52286297082901,547.3585815429688,61329.52734375,3266.487548828125,0.5396050214767456,532.1102294921875,59225.25,3166.43115234375,0.5148059725761414,532.3785400390625,59225.25,3176.741455078125,0.5262010097503662,1486806663,22223416061,10517709666,1570275472
2024-07-15,586.1410522460938,64870.15234375,3489.552734375,0.5378779768943787,586.5435791015625,64870.15234375,3494.098388671875,0.5393840074539185,544.7008056640625,60704.9296875,3235.776123046875,0.5211589932441711,544.9208984375,60815.45703125,3246.131591796875,0.5227339863777161,2019082961,38094526099,18305490390,1760362204
2024-07-16,576.583984375,65097.1484375,3443.513427734375,0.5793759822845459,587.3955078125,65354.33984375,3498.218994140625,0.5925269722938538,556.6705322265625,62487.96875,3351.77978515625,0.5342839956283569,586.0093994140625,64784.41796875,3486.14404296875,0.5377529859542847,2082707183,41617346768,20446664416,3380662320
2024-07-17,568.9127197265625,64118.79296875,3388.75244140625,0.6264860033988953,584.0094604492188,66066.734375,3516.104248046875,0.6366440057754517,565.4176635742188,63896.0859375,3379.099609375,0.5793730020523071,576.5607299804688,65091.83203125,3446.73681640625,0.5793730020523071,1739938322,32525071311,16739123962,3708255186
2024-07-18,571.9515380859375,63974.06640625,3426.258544921875,0.5695739984512329,579.3433227539062,65104.66015625,3488.715576171875,0.6359869837760925,562.9327392578125,63246.1640625,3374.990478515625,0.5604320168495178,568.96826171875,64104.73828125,3388.030029296875,0.6265890002250671,1636814280,27239305337,15035622003,2986711547
2024-07-19,593.7021484375,66710.15625,3505.73486328125,0.5737519860267639,598.0529174804688,67442.640625,3540.58837890625,0.5860120058059692,565.973876953125,63329.34375,3377.877685546875,0.5426380038261414,571.9271240234375,63972.32421875,3425.90869140625,0.5696079730987549,2052978808,37003855410,17705629736,2340175055
2024-07-20,593.5722045898438,67163.6484375,3519.29541015625,0.5946509838104248,598.30126953125,67610.734375,3539.904296875,0.6037819981575012,587.2839965820312,66299.6171875,3482.489013671875,0.571832001209259,593.7093505859375,66709.921875,3505.721435546875,0.5737289786338806,1585229672,19029581250,10360198325,1538358691
2024-07-21,601.8511962890625,68154.5234375,3536.60546875,0.5974670052528381,603.6642456054688,68372.90625,3546.619140625,0.6071879863739014,583.540771484375,65842.296875,3415.44384765625,0.5756160020828247,593.5726318359375,67164.9140625,3519.426513671875,0.5946530103683472,1815088659,26652190004,13845913681,1489477305
2024-07-22,587.9177856445312,67585.25,3440.419921875,0.6076369881629944,605.191162109375,68480.0625,3560.075439453125,0.6226630210876465,587.77197265625,66611.296875,3425.795654296875,0.586667001247406,601.8511962890625,68152.9765625,3536.627197265625,0.5974799990653992,1985538902,42649109453,18723199034,2052124201
2024-07-23,582.0995483398438,65927.671875,3481.995849609375,0.5974569916725159,593.1072998046875,67779.015625,3539.53173828125,0.6165760159492493,578.2872924804688,65484.4609375,3395.4208984375,0.584276020526886,587.9177856445312,67584.8046875,3440.768310546875,0.6076369881629944,1839296067,35605668666,24468405650,1657693155
2024-07-24,574.5784912109375,65372.1328125,3336.33935546875,0.6188430190086365,588.8692016601562,67113.984375,3487.653076171875,0.6321550011634827,570.95361328125,65146.99609375,3304.039306640625,0.5925769805908203,582.10498046875,65927.859375,3482.15185546875,0.5974599719047546,1601708271,27470942309,16040945448,1933084899
2024-07-25,570.71337890625,65777.2265625,3174.42724609375,0.5998160243034363,575.8388061523438,66112.421875,3341.4384765625,0.6238240003585815,554.7559814453125,63473.47265625,3088.764404296875,0.5869389772415161,574.5784912109375,65375.875,3336.3623046875,0.6188520193099976,1995371028,38315761670,25293745810,2306853709
2024-07-26,581.0779418945312,67912.0625,3275.951416015625,0.6040679812431335,582.7736206054688,68207.6015625,3285.760986328125,0.6084539890289307,570.4503784179688,65743.765625,3172.777099609375,0.5874590277671814,570.71337890625,65771.8125,3174.051025390625,0.5998139977455139,1665724792,30488630457,15993893521,1385845116
2024-07-27,581.5888061523438,67813.3359375,3247.60791015625,0.5967950224876404,592.8525390625,69398.5078125,3327.426513671875,0.6088709831237793,574.8931274414062,66705.21875,3195.356689453125,0.5867040157318115,581.0779418945312,67911.8125,3275.8916015625,0.6040689945220947,1760015335,34691905492,15198233287,1007994247
